CaseID,weight,tm_start,tm_finish,duration,Xspanish,Have children?,How many children?,child age,child gender,How many children under 6,ChildrenHH,parent: sleep quality,child: sleep quality,parent: imp_mood,parent: imp_health,parent: imp_performance,child: imp_mood,child: imp_health,child: imp_performance,child: imp_behavior,necessary hours of sleep,parent: oft_bath,parent: oft_music,parent: oft_alcohol,parent: oft_read,parent: oft_yoga,parent: oft_TV,parent: oft_online,parent: oft_over-counter meds,parent: oft_prescription meds,child: oft_bath,child: oft_music,child: oft_read,child: oft_yoga,child: oft_TV,child: oft_online,child: oft_meds,bedtime: school,AM or PM,wake-up: school,AM or PM,bedtime: non-school,AM or PM,wake-up: non-school,AM or PM,actual bedtime: school,actual bedtime: non-school,sleep_hours: school,sleep_hours: nonschool,sleep arrangement,wake-up at night,sleep in school,parent: BR_TV,parent: BR_computer,parent: BR_tablet,parent: BR_cellphone,parent: BR_game,parent: BR_MP3,parent: off_TV,parent: off_computer,parent: off_tablet,parent: off_cell,parent: off_game,parent: off_mp3,child: BR_TV,child: BR_computer,child: BR_tablet,child: BR_cell,child: BR_game,child: BR_MP3,child: off_TV,child: off_computer,child: off_tablet,child: off_cell,child: off_game,child: off_mp3,parent: difficult_evening,parent: difficult_pets,parent: difficult_in-noise,parent: difficult_out-noise,parent: difficult_temperature,parent: difficult_light,diffTVpar,diffcomppar,difftabletpar,diffcellpar,diffvideopar,diffmp3par,diffHWchild,diffeveningchild,diffpetschild,diffinnoisechild,diffoutnoisechild,difftempchild,difflightchild,diffTVchild,diffcompchild,difftabletchild,diffcellchild,diffvideochild,diffmp3child,parent: texts/emails,child: texts/emails,parent: regular meal time,parent: regular bedtime,parent: regular wake-up time,child: reg breakfast time,child: reg evening meal time,child: regular bedtime,child: reg wake-up time,rules_bedtime,rules_TV,rules_caffeine,rules_phone,rules_computer/tablet,rules_games,impact_performance,impact_mood,impact_behavior,impact_quality of life,marital status
1142,1.0142,12/19/13 17:22,12/19/13 17:31,9,1,1,2,14,1,1,3,2,1,1,1,1,1,1,1,1,10,3,4,3,4,4,2,4,4,4,4,-1,1,4,4,4,4,10,2,7,1,11,2,10,1,9,11,10,12,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1
1158,1.1819,12/19/13 18:37,12/19/13 19:19,42,1,1,3,14,1,1,4,4,3,1,1,1,1,1,1,1,10,2,2,4,3,2,2,3,2,1,1,1,3,3,-1,1,2,9,2,6,1,11,2,1,2,9,14,10,12,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,4,2,2,4,3,4,4,2,2,4,4,1,2,4,3,3,4,2,2,3,3,2,2,2,1,2,1,1,1,2,1,3,3,2,1,1,2,2,2,2,2,2,2,3
1245,0.6859,12/20/13 1:40,12/20/13 1:51,11,1,1,1,9,2,1,2,2,2,3,1,2,2,2,2,2,9,1,2,4,3,4,2,4,4,4,2,3,3,3,3,3,3,10,2,7,1,11,2,11,1,9,12,10,12,2,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1
1512,6.0606,12/22/13 4:19,12/22/13 4:34,14,2,1,2,12,1,-1,1,1,1,1,1,1,1,1,1,1,12,1,1,4,1,4,1,1,4,1,1,1,3,4,2,2,4,9,2,8,1,10,2,10,1,11,12,10,12,1,4,-1,1,2,1,2,1,2,1,#NULL!,1,#NULL!,1,#NULL!,1,2,1,2,1,2,1,#NULL!,1,#NULL!,1,#NULL!,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,2,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,5
852,0.2110,12/19/13 1:23,12/19/13 1:32,9,1,1,1,6,1,1,2,3,1,3,2,2,1,1,1,2,12,3,3,4,2,4,3,2,3,4,1,3,2,4,4,4,4,7,2,6,1,7,2,7,1,11,12,11,12,3,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,3,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1
572,0.3459,12/16/13 16:40,12/16/13 16:45,5,1,1,1,6,2,1,2,1,1,1,1,1,1,1,1,1,12,1,3,3,3,3,3,4,3,4,2,4,4,4,4,4,4,8,2,8,1,9,2,9,1,12,12,12,12,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,3,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1
532,0.3590,12/15/13 18:34,12/15/13 18:48,13,1,1,1,17,1,0,1,2,3,2,3,2,2,2,2,2,8,2,4,4,3,4,1,4,4,4,3,1,2,4,1,1,3,1,1,6,1,2,1,1,2,5,11,5,11,3,2,2,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,1,1,1,2,1,1,2,2,2,#NULL!,1,2,2,4,4,4,2,4,4,4,#NULL!,4,#NULL!,#NULL!,3,2,4,4,4,2,4,4,3,3,#NULL!,3,3,3,4,3,2,2,2,3,2,2,3,4,4,4,4,4,2,1,2,2,1
377,0.3448,12/14/13 0:18,12/14/13 0:28,10,1,1,2,16,2,0,2,2,3,1,1,1,1,1,1,1,9,2,4,4,3,4,2,4,4,4,3,2,3,4,2,2,4,11,2,5,1,1,1,12,2,6,11,6,11,3,4,2,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,2,4,1,1,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,#NULL!,1,#NULL!,#NULL!,4,3,1,1,1,1,3,3,3,3,3,3,1,3,3,2,1,2,2,1,1
261,0.4981,12/13/13 13:12,12/13/13 13:18,6,1,1,1,17,1,0,1,2,2,2,2,2,2,2,2,2,7,1,1,3,3,4,1,1,2,3,4,4,4,4,4,4,4,11,2,6,1,2,1,1,2,7,11,7,11,3,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,2,4,4,4,4,4,4,#NULL!,4,4,4,4,4,2,4,4,4,4,4,4,#NULL!,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
314,1.0014,12/13/13 16:33,12/13/13 16:41,7,1,1,2,16,2,0,2,3,3,2,2,2,2,2,2,2,7,1,1,4,2,3,1,1,3,2,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,11,3,3,1,2,1,2,1,2,2,#NULL!,2,#NULL!,2,#NULL!,#NULL!,1,1,2,1,2,1,2,2,#NULL!,2,#NULL!,2,2,4,3,3,2,4,#NULL!,3,#NULL!,2,#NULL!,#NULL!,1,3,4,3,3,2,3,3,3,#NULL!,2,#NULL!,1,3,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1
437,1.0379,12/14/13 12:10,12/14/13 12:30,19,1,1,1,17,1,1,2,3,2,2,3,2,2,2,2,2,9,3,4,3,4,4,2,3,4,3,3,1,2,4,3,2,3,10,2,6,1,12,1,12,2,8,12,7,11,3,1,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,1,2,1,1,#NULL!,#NULL!,2,#NULL!,2,4,4,4,4,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,2,#NULL!,-1,4,1,1,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,2,6
1050,0.8238,12/19/13 11:56,12/19/13 12:06,9,1,1,2,14,1,0,2,2,1,1,1,1,2,1,1,1,8,4,4,4,2,4,1,2,3,4,4,2,2,4,1,1,4,10,2,6,1,11,2,10,1,8,11,7,11,2,1,2,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,-1,3,4,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,2,1,2,2,2,2,3,4,4,4,3,2,3,3,1
612,0.5493,12/17/13 4:49,12/17/13 5:01,11,1,1,2,11,2,0,2,1,1,1,1,1,1,1,1,1,9,1,3,2,1,4,2,1,4,4,3,1,1,3,2,3,4,9,2,6,1,10,2,9,1,9,11,8,11,3,2,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,3,4,3,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1
670,2.0497,12/17/13 23:51,12/18/13 0:00,9,1,1,2,16,1,0,2,2,1,1,1,1,1,1,1,1,8,2,4,4,2,4,4,3,4,4,2,4,4,4,2,3,4,10,2,6,1,12,2,11,1,8,11,8,11,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,1,1,2,2,1,1,-1,-1,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1
1185,1.7708,12/19/13 21:02,12/19/13 21:11,8,1,1,2,14,1,0,2,2,2,1,1,2,2,2,1,2,9,1,3,3,1,4,4,4,2,1,1,3,3,4,4,3,4,10,2,6,1,10,2,9,1,8,11,8,11,3,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1
1363,1.2823,12/20/13 22:30,12/20/13 22:38,7,1,1,2,17,2,0,2,2,3,2,2,2,2,2,2,2,9,1,4,3,2,2,2,2,3,4,1,1,3,3,2,2,4,11,2,7,1,12,1,11,1,8,11,8,11,3,2,3,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,2,4,3,4,2,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,3,2,4,4,4,2,4,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,4,2,1,1,1,1,1,2,2,2,2,4,3,4,4,2,1,1,2,1
1391,3.4055,12/21/13 2:01,12/21/13 2:39,38,1,1,2,7,2,0,2,3,1,3,2,2,2,1,1,1,10,2,3,3,4,4,1,1,4,4,2,3,2,4,4,4,4,9,2,6,1,9,2,6,1,9,9,8,11,3,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1
128,0.6406,12/13/13 1:14,12/13/13 1:29,15,1,1,5,9,2,1,6,2,1,2,2,2,1,1,1,1,10,3,2,4,4,4,2,4,4,4,2,3,2,4,4,4,4,9,2,7,1,10,2,10,1,10,12,9,11,2,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1
216,0.7837,12/13/13 4:51,12/13/13 5:01,10,1,1,1,11,2,0,1,4,4,1,1,1,1,1,1,1,11,3,4,4,3,4,1,1,1,1,2,4,3,4,2,4,4,9,2,7,1,12,1,12,2,10,12,9,11,1,1,2,2,2,1,1,2,2,#NULL!,#NULL!,1,2,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,4,4,4,#NULL!,#NULL!,4,4,#NULL!,#NULL!,4,2,2,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,3,3,2,1,3,2,2,2,2,1,1,1,1,2,1,1,1,3
507,2.4753,12/15/13 2:29,12/15/13 2:42,13,1,1,1,10,2,0,1,3,2,2,2,2,1,1,1,1,9,3,4,2,4,4,3,4,4,4,3,-1,2,4,2,4,4,9,2,6,1,10,2,9,1,9,11,9,11,3,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,2,1,1,1,2,2,3,1,2,2,3,3,3,3,6
528,0.7818,12/15/13 16:43,12/15/13 16:53,10,1,1,1,16,1,0,1,2,1,1,1,2,1,1,1,2,9,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,9,2,6,1,12,1,11,1,9,11,9,11,3,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,2,1,4,1,4,1,1,2,2,3,3
678,0.2990,12/18/13 0:19,12/18/13 0:27,7,1,1,1,12,2,1,2,1,1,2,1,1,2,1,1,1,10,1,4,4,2,4,4,4,4,4,1,4,2,4,3,4,4,10,2,7,1,10,2,10,1,9,12,9,11,3,1,1,1,2,1,1,2,2,1,#NULL!,2,2,#NULL!,#NULL!,1,2,2,2,2,1,2,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,3,4,3,4,4,#NULL!,4,4,#NULL!,#NULL!,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,2,2,1,1,2,2,3,4,1,1,1,3,2,3,2,1
727,0.2142,12/18/13 3:44,12/18/13 4:06,21,2,1,2,16,2,0,2,3,2,2,2,2,2,2,2,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,11,2,7,1,12,1,10,1,8,10,9,11,2,1,1,1,1,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,1,1,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,1,1,2,2,2,2,-1,4,4,4,3,3,3,2,2,2,2,1
740,0.7228,12/18/13 4:29,12/18/13 4:53,24,1,1,1,13,2,0,1,3,1,2,1,1,1,1,1,1,9,1,4,4,1,3,2,2,3,4,2,1,2,3,3,4,4,10,2,7,1,11,2,10,1,9,11,9,11,3,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,3,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,4,2,2,2,1,2,2,2,3,4,1,4,3,3,2,1,1,2,1
751,1.1691,12/18/13 6:45,12/18/13 6:57,12,1,1,1,8,2,0,1,2,1,1,1,2,3,3,3,3,10,2,3,4,3,4,3,4,4,4,4,4,2,4,2,4,4,10,2,7,1,12,1,11,1,9,11,9,11,1,1,1,2,1,1,1,2,2,#NULL!,1,1,1,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,#NULL!,-1,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,2,2,1,3,2,2,2,2,4,4,2,2,2,3,3,2,5
811,0.5330,12/18/13 21:51,12/18/13 22:08,17,1,1,1,8,1,0,1,4,2,2,1,2,4,4,3,2,8,2,2,3,3,4,2,2,3,4,4,4,4,4,4,4,4,9,2,7,1,11,2,9,1,10,10,9,11,3,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,3,3,3
870,0.3361,12/19/13 1:33,12/19/13 1:46,13,1,1,2,10,1,1,3,2,1,2,1,2,2,1,1,2,8,4,4,4,4,4,4,4,4,4,1,2,2,4,4,4,4,8,2,7,1,11,2,10,1,11,11,9,11,1,1,1,1,2,2,1,2,1,1,#NULL!,#NULL!,2,#NULL!,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,3,4,4,4,2,4,4,#NULL!,#NULL!,3,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
889,0.8227,12/19/13 1:51,12/19/13 2:02,11,1,1,2,17,2,0,2,3,1,2,1,2,2,2,2,2,10,2,3,4,3,4,2,2,4,4,2,1,2,3,1,1,4,10,2,8,1,11,2,11,1,10,12,9,11,1,2,1,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,3,4,3,4,3,4,4,4,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,1,1,1,1,1,1,2,2,4,4,4,4,4,4,2,2,2,2,1
981,0.7043,12/19/13 4:09,12/19/13 4:21,11,1,1,3,16,1,0,3,2,2,2,1,2,1,2,1,1,9,2,2,3,1,4,2,3,4,4,4,2,2,4,2,3,4,9,2,6,1,9,2,8,1,9,11,9,11,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,3,1,1,1,1,1,2,2,2,4,4,2,1,1,1,2,1
1018,3.1974,12/19/13 5:27,12/19/13 5:42,15,1,1,1,16,2,0,1,3,1,2,2,2,2,2,2,2,9,3,3,4,4,4,2,3,4,4,4,2,-1,4,3,4,4,10,2,7,1,12,2,11,1,9,11,9,11,3,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,1,4,4,4,4,4,4,-1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,4,1,1,1,2,2,2,-1,3,3,3,3,3,3,3,2,2,3,1
1125,0.4866,12/19/13 16:31,12/19/13 16:43,12,1,1,1,14,1,0,1,3,2,3,2,3,2,1,2,3,10,3,2,3,2,4,2,1,4,4,-1,1,2,4,3,3,4,10,2,7,1,1,1,12,2,9,11,9,11,3,1,1,2,2,1,1,2,1,#NULL!,#NULL!,2,1,#NULL!,1,1,2,1,2,1,1,1,#NULL!,2,#NULL!,1,2,4,4,4,4,4,4,#NULL!,#NULL!,2,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,2,#NULL!,2,4,2,4,1,1,1,1,1,2,2,2,2,1,2,2,2,3,3,3,2,3
1252,0.9022,12/20/13 2:06,12/20/13 2:16,9,1,1,5,13,1,0,5,3,2,3,2,3,-1,3,2,3,9,1,2,3,2,3,2,2,4,4,1,4,4,4,4,4,4,10,2,7,1,11,2,10,1,9,11,9,11,3,2,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,1,2,1,1,1,1,1,#NULL!,2,1,1,4,2,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,3,3,4,4,4,4,4,4,#NULL!,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1
1255,0.6814,12/20/13 2:10,12/20/13 2:21,10,1,1,2,8,1,0,2,3,2,1,1,1,1,1,1,1,9,2,3,4,2,2,1,2,4,4,1,2,2,4,3,4,4,9,2,8,1,10,2,9,1,11,11,9,11,3,2,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,2,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,4,4,3,3,4,#NULL!,#NULL!,#NULL!,2,#NULL!,4,4,2,4,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1
1264,0.3096,12/20/13 2:58,12/20/13 3:27,29,2,1,2,13,2,2,4,2,2,2,2,2,2,2,2,2,7,2,3,4,4,4,1,3,4,4,2,1,4,4,1,1,4,10,2,6,1,10,2,10,1,8,12,9,11,2,1,2,2,1,1,2,1,1,#NULL!,1,1,#NULL!,1,1,2,1,2,1,1,1,#NULL!,1,#NULL!,2,1,1,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,3,3,4,4,4,2,4,#NULL!,4,#NULL!,4,4,3,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,2,2,5
1297,0.4263,12/20/13 6:25,12/21/13 2:49,1224,1,1,2,10,1,0,2,3,1,3,3,2,2,1,1,1,1,3,3,3,2,3,1,1,4,4,2,4,1,4,2,3,4,10,2,8,1,12,1,10,1,10,10,9,11,2,1,1,2,1,1,2,2,2,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,2,4,4,#NULL!,4,#NULL!,2,4,1,1,1,2,1,1,1,4,2,1,1,1,1,2,3,2,2,1
1482,0.3871,12/21/13 22:35,12/21/13 22:43,8,1,1,1,14,2,0,1,3,2,2,1,1,2,1,1,1,8,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,9,2,6,1,10,2,10,1,9,12,9,11,3,2,1,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,-1,-1,-1,-1,-1,-1,-1,#NULL!,-1,#NULL!,#NULL!,#NULL!,-1,4,4,3,3,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,1
1485,0.6019,12/21/13 22:53,12/21/13 23:21,28,1,1,2,13,2,0,2,3,3,1,1,1,1,1,1,1,8,1,2,4,3,4,3,4,4,4,1,1,3,4,4,4,4,9,2,6,1,11,2,8,1,9,9,9,11,3,3,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,2,2,1
1527,1.5747,12/22/13 6:49,12/22/13 7:07,18,1,1,2,14,1,0,2,3,1,1,1,1,1,1,1,3,9,1,4,4,4,4,1,4,4,4,2,4,4,4,1,4,4,9,2,6,1,10,2,11,1,9,13,9,11,3,3,3,1,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,1,2,1,2,2,#NULL!,1,#NULL!,1,#NULL!,4,2,4,4,1,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,1,2,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,4,4,3,3,2,1,3,2,2,1,1,4,1,1,1,2,2,2,2,5
8,0.6159,12/12/13 22:13,12/12/13 22:19,6,1,1,2,10,1,0,2,4,1,1,1,1,1,1,1,1,10,3,2,3,3,4,2,4,2,4,2,1,3,4,4,4,4,9,2,7,1,10,2,9,1,10,11,10,11,3,1,1,1,2,1,2,2,2,2,#NULL!,2,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1
